Time,Date,File Name,Site Name,User ID,Fault Code,Barometer,Cond,Sp_Cond,TDS,Sal,nLFCond,Depth,Vertical_Position,Pressure,ODO,ODO.1,ORP,pH,pH.1,Temp,Turbidity,TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:29:00 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.4,14,0.01,21.7,4.847,5.001,6.894,-4.4,-0.58,113.4,4.45,114.2,3.734,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:58 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.7,21.4,14,0.01,21.7,4.828,4.989,6.867,-4.4,-0.58,113.7,4.45,114.1,3.732,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:56 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.4,14,0.01,21.7,4.81,4.995,6.84,-4.4,-0.58,114.1,4.45,114,3.73,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:54 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.4,14,0.01,21.7,4.788,4.99,6.809,-4.4,-0.58,114.4,4.45,113.9,3.728,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:52 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.4,14,0.01,21.6,4.768,4.958,6.78,-4.4,-0.58,114.7,4.45,113.8,3.729,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:50 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.3,14,0.01,21.6,4.746,4.945,6.749,-4.4,-0.58,115,4.46,113.7,3.731,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:48 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.7,21.3,14,0.01,21.6,4.728,4.904,6.723,-4.3,-0.57,115.4,4.46,113.6,3.731,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:46 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.7,21.3,14,0.01,21.6,4.707,4.888,6.694,-4.3,-0.57,115.8,4.46,113.6,3.73,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:44 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.6,21.3,14,0.01,21.5,4.688,4.889,6.668,-4.3,-0.57,116.1,4.46,113.6,3.731,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:42 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.6,21.2,14,0.01,21.5,4.667,4.842,6.637,-4.3,-0.57,116.6,4.46,113.6,3.733,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:40 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.3,12.6,21.2,14,0.01,21.4,4.649,4.833,6.612,-4.3,-0.57,117,4.46,113.5,3.734,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:38 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.5,21.1,14,0.01,21.4,4.629,4.833,6.583,-4.3,-0.57,117.4,4.46,113.5,3.733,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:36 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.5,21.1,14,0.01,21.4,4.608,4.857,6.554,-4.3,-0.56,117.8,4.46,113.5,3.733,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:34 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.5,21,14,0.01,21.3,4.585,4.821,6.521,-4.3,-0.56,118.1,4.46,113.5,3.735,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:32 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.5,21,14,0.01,21.3,4.565,4.762,6.492,-4.3,-0.56,118.5,4.46,113.4,3.737,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:30 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.5,21,14,0.01,21.2,4.547,4.72,6.466,-4.3,-0.56,118.9,4.46,113.4,3.738,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:28 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.3,12.5,21,14,0.01,21.2,4.526,4.698,6.436,-4.3,-0.56,119.2,4.46,113.3,3.738,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:26 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,21,14,0.01,21.2,4.503,4.651,6.405,-4.3,-0.56,119.5,4.46,113.3,3.739,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:24 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,21,14,0.01,21.2,4.481,4.665,6.373,-4.3,-0.56,119.8,4.46,113.2,3.741,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:22 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.457,4.626,6.339,-4.3,-0.56,120.1,4.47,113.1,3.744,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:20 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.3,12.4,20.9,14,0.01,21.2,4.431,4.634,6.302,-4.3,-0.56,120.5,4.47,113.1,3.745,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:18 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.9,14,0.01,21.2,4.407,4.601,6.267,-4.3,-0.56,120.8,4.47,113,3.745,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:16 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.9,14,0.01,21.2,4.379,4.591,6.227,-4.3,-0.56,121.1,4.47,112.9,3.745,0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:14 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.352,4.571,6.19,-4.3,-0.56,121.4,4.47,112.9,3.745,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:12 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.322,4.55,6.146,-4.3,-0.56,121.7,4.47,112.8,3.744,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:10 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.294,4.563,6.107,-4.3,-0.56,122.1,4.47,112.7,3.742,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:08 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.9,14,0.01,21.2,4.262,4.499,6.061,-4.2,-0.56,122.4,4.48,112.6,3.743,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:06 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.233,4.516,6.02,-4.2,-0.56,122.8,4.48,112.5,3.747,0.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:04 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.2,4.478,5.974,-4.2,-0.55,123.1,4.48,112.4,3.749,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:02 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.2,4.17,4.459,5.93,-4.2,-0.55,123.5,4.48,112.3,3.751,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:28:00 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.1,4.137,4.43,5.884,-4.2,-0.55,123.9,4.48,112.2,3.752,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:58 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.9,14,0.01,21.1,4.106,4.426,5.84,-4.1,-0.55,124.3,4.49,112.1,3.753,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:56 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.9,14,0.01,21.1,4.073,4.408,5.793,-4.1,-0.54,124.7,4.49,111.9,3.754,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:54 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.9,14,0.01,21.1,4.039,4.386,5.745,-4.1,-0.54,125.1,4.49,111.8,3.751,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:52 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.8,14,0.01,21.1,4.005,4.361,5.696,-4.1,-0.54,125.4,4.49,111.7,3.748,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:50 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.8,14,0.01,21.1,3.969,4.295,5.645,-4.1,-0.54,125.8,4.49,111.5,3.747,0.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:48 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.1,12.4,20.8,14,0.01,21.1,3.938,4.226,5.601,-4.1,-0.54,126.1,4.5,111.4,3.749,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:46 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.8,14,0.01,21.1,3.904,4.173,5.552,-4.1,-0.54,126.5,4.5,111.3,3.75,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:27:44 PM,5/28/2024,240528-141929-_-Trout%20Bog.bin,Trout Bog,Charles,0,720.2,12.4,20.8,14,0.01,21.1,3.878,4.165,5.516,-4.1,-0.54,126.8,4.5,111.2,3.752,0.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
